model,metric,contrast,train_seed,placement_seed,value,dataset,score_support_status
spin,MAE_over_snaive7,outside_penalty_regional_shift,0,3,1.2166770925750905,mta,exact
spin,MAE_over_snaive7,outside_penalty_regional_shift,0,4,1.0108111488581439,mta,exact
spin,MAE_over_snaive7,outside_penalty_regional_shift,1,0,1.5533413284919053,mta,exact
spin,MAE_over_snaive7,outside_penalty_regional_shift,1,1,1.4768161751781057,mta,exact
spin,MAE_over_snaive7,outside_penalty_regional_shift,1,2,1.5457668715766075,mta,exact
spin,MAE_over_snaive7,outside_penalty_regional_shift,1,3,1.6226514326313766,mta,exact
spin,MAE_over_snaive7,outside_penalty_regional_shift,1,4,1.2664863990280011,mta,exact
spin,MAE_over_snaive7,outside_penalty_regional_shift,2,0,1.5950097635158746,mta,exact
spin,MAE_over_snaive7,outside_penalty_regional_shift,2,1,1.5773870143808792,mta,exact
spin,MAE_over_snaive7,outside_penalty_regional_shift,2,2,1.6101340718421295,mta,exact
spin,MAE_over_snaive7,outside_penalty_regional_shift,2,3,1.6303846770244546,mta,exact
spin,MAE_over_snaive7,outside_penalty_regional_shift,2,4,1.2343943563915047,mta,exact
spin,MAE_over_snaive7,shift_excess_penalty,0,0,1.1660457970795273,mta,exact
spin,MAE_over_snaive7,shift_excess_penalty,0,1,1.1493550202216529,mta,exact
spin,MAE_over_snaive7,shift_excess_penalty,0,2,1.2261026471988803,mta,exact
spin,MAE_over_snaive7,shift_excess_penalty,0,3,1.203321846131165,mta,exact
spin,MAE_over_snaive7,shift_excess_penalty,0,4,1.0050630606797477,mta,exact
spin,MAE_over_snaive7,shift_excess_penalty,1,0,1.5347502027407587,mta,exact
spin,MAE_over_snaive7,shift_excess_penalty,1,1,1.4590843527979316,mta,exact
spin,MAE_over_snaive7,shift_excess_penalty,1,2,1.5127802548865872,mta,exact
spin,MAE_over_snaive7,shift_excess_penalty,1,3,1.6249382614988295,mta,exact
spin,MAE_over_snaive7,shift_excess_penalty,1,4,1.2782787399723607,mta,exact
spin,MAE_over_snaive7,shift_excess_penalty,2,0,1.5659938629565113,mta,exact
spin,MAE_over_snaive7,shift_excess_penalty,2,1,1.5388662518669434,mta,exact
spin,MAE_over_snaive7,shift_excess_penalty,2,2,1.5492008184201604,mta,exact
spin,MAE_over_snaive7,shift_excess_penalty,2,3,1.6390488274102717,mta,exact
spin,MAE_over_snaive7,shift_excess_penalty,2,4,1.2361552958925359,mta,exact
spin_c,MAE_over_snaive7,outside_penalty_no_shift,0,0,0.011869505354897059,mta,exact
spin_c,MAE_over_snaive7,outside_penalty_no_shift,0,1,0.00055225310405337957,mta,exact
spin_c,MAE_over_snaive7,outside_penalty_no_shift,0,2,0.009475505117139349,mta,exact
spin_c,MAE_over_snaive7,outside_penalty_no_shift,0,3,0.00030931282793156267,mta,exact
spin_c,MAE_over_snaive7,outside_penalty_no_shift,0,4,-0.011436831362654387,mta,exact
spin_c,MAE_over_snaive7,outside_penalty_no_shift,1,0,0.013805463724490652,mta,exact
spin_c,MAE_over_snaive7,outside_penalty_no_shift,1,1,-0.00032841297550240123,mta,exact
spin_c,MAE_over_snaive7,outside_penalty_no_shift,1,2,0.010464517147168118,mta,exact
spin_c,MAE_over_snaive7,outside_penalty_no_shift,1,3,0.0047720875796052331,mta,exact
spin_c,MAE_over_snaive7,outside_penalty_no_shift,1,4,-0.0018564304706686352,mta,exact
spin_c,MAE_over_snaive7,outside_penalty_no_shift,2,0,0.0077811203425207642,mta,exact
spin_c,MAE_over_snaive7,outside_penalty_no_shift,2,1,-0.0011359992426672183,mta,exact
spin_c,MAE_over_snaive7,outside_penalty_no_shift,2,2,0.0068715024744941955,mta,exact
spin_c,MAE_over_snaive7,outside_penalty_no_shift,2,3,-0.0017998439486840434,mta,exact
spin_c,MAE_over_snaive7,outside_penalty_no_shift,2,4,-0.005225995654352722,mta,exact
spin_c,MAE_over_snaive7,outside_penalty_regional_shift,0,0,0.011928681637192518,mta,exact
spin_c,MAE_over_snaive7,outside_penalty_regional_shift,0,1,0.00071574778672367501,mta,exact
spin_c,MAE_over_snaive7,outside_penalty_regional_shift,0,2,0.0096901075702622297,mta,exact
spin_c,MAE_over_snaive7,outside_penalty_regional_shift,0,3,0.00042183958240649133,mta,exact
spin_c,MAE_over_snaive7,outside_penalty_regional_shift,0,4,-0.011727129202391384,mta,exact
spin_c,MAE_over_snaive7,outside_penalty_regional_shift,1,0,0.01353368424556084,mta,exact
spin_c,MAE_over_snaive7,outside_penalty_regional_shift,1,1,-0.00016134277438256683,mta,exact
spin_c,MAE_over_snaive7,outside_penalty_regional_shift,1,2,0.010182815017218627,mta,exact
spin_c,MAE_over_snaive7,outside_penalty_regional_shift,1,3,0.0045703422203384192,mta,exact
spin_c,MAE_over_snaive7,outside_penalty_regional_shift,1,4,-0.0025311292235325467,mta,exact
spin_c,MAE_over_snaive7,outside_penalty_regional_shift,2,0,0.0079092708306864878,mta,exact
spin_c,MAE_over_snaive7,outside_penalty_regional_shift,2,1,-0.00060426956243148089,mta,exact
spin_c,MAE_over_snaive7,outside_penalty_regional_shift,2,2,0.007025462385865322,mta,exact
spin_c,MAE_over_snaive7,outside_penalty_regional_shift,2,3,-0.0016510917010448267,mta,exact
spin_c,MAE_over_snaive7,outside_penalty_regional_shift,2,4,-0.0055175878527031763,mta,exact
spin_c,MAE_over_snaive7,shift_excess_penalty,0,0,5.9176282295458904e-05,mta,exact
spin_c,MAE_over_snaive7,shift_excess_penalty,0,1,0.00016349468267029543,mta,exact
spin_c,MAE_over_snaive7,shift_excess_penalty,0,2,0.00021460245312288073,mta,exact
spin_c,MAE_over_snaive7,shift_excess_penalty,0,3,0.00011252675447492866,mta,exact
spin_c,MAE_over_snaive7,shift_excess_penalty,0,4,-0.00029029783973699708,mta,exact
spin_c,MAE_over_snaive7,shift_excess_penalty,1,0,-0.00027177947892981225,mta,exact
spin_c,MAE_over_snaive7,shift_excess_penalty,1,1,0.00016707020111983439,mta,exact
spin_c,MAE_over_snaive7,shift_excess_penalty,1,2,-0.0002817021299494904,mta,exact
spin_c,MAE_over_snaive7,shift_excess_penalty,1,3,-0.00020174535926681392,mta,exact
spin_c,MAE_over_snaive7,shift_excess_penalty,1,4,-0.00067469875286391146,mta,exact
spin_c,MAE_over_snaive7,shift_excess_penalty,2,0,0.00012815048816572361,mta,exact
spin_c,MAE_over_snaive7,shift_excess_penalty,2,1,0.00053172968023573741,mta,exact
spin_c,MAE_over_snaive7,shift_excess_penalty,2,2,0.00015395991137112652,mta,exact
spin_c,MAE_over_snaive7,shift_excess_penalty,2,3,0.00014875224763921668,mta,exact
spin_c,MAE_over_snaive7,shift_excess_penalty,2,4,-0.00029159219835045436,mta,exact
ignnk_off,MAE_over_snaive7,outside_penalty_no_shift,0,0,0.0027246304249033404,mta,exact
ignnk_off,MAE_over_snaive7,outside_penalty_no_shift,0,1,0.0035685948431589676,mta,exact
ignnk_off,MAE_over_snaive7,outside_penalty_no_shift,0,2,-0.01476447586997276,mta,exact
ignnk_off,MAE_over_snaive7,outside_penalty_no_shift,0,3,0.017593915857999187,mta,exact
ignnk_off,MAE_over_snaive7,outside_penalty_no_shift,0,4,0.0027187417012737303,mta,exact
ignnk_off,MAE_over_snaive7,outside_penalty_no_shift,1,0,0.00039709794866615855,mta,exact
ignnk_off,MAE_over_snaive7,outside_penalty_no_shift,1,1,0.01723482097539708,mta,exact
ignnk_off,MAE_over_snaive7,outside_penalty_no_shift,1,2,-0.020874017763573227,mta,exact
ignnk_off,MAE_over_snaive7,outside_penalty_no_shift,1,3,0.016659520347880541,mta,exact
ignnk_off,MAE_over_snaive7,outside_penalty_no_shift,1,4,-0.0047659430195294838,mta,exact
ignnk_off,MAE_over_snaive7,outside_penalty_no_shift,2,0,0.00023585444841311975,mta,exact
ignnk_off,MAE_over_snaive7,outside_penalty_no_shift,2,1,0.0098161058691237368,mta,exact
ignnk_off,MAE_over_snaive7,outside_penalty_no_shift,2,2,-0.013463955425352059,mta,exact
ignnk_off,MAE_over_snaive7,outside_penalty_no_shift,2,3,0.0050391345898174178,mta,exact
ignnk_off,MAE_over_snaive7,outside_penalty_no_shift,2,4,-0.0098521972404868041,mta,exact
ignnk_off,MAE_over_snaive7,outside_penalty_regional_shift,0,0,0.26817561347937557,mta,exact
ignnk_off,MAE_over_snaive7,outside_penalty_regional_shift,0,1,0.24008666372694631,mta,exact
ignnk_off,MAE_over_snaive7,outside_penalty_regional_shift,0,2,0.17052601065123896,mta,exact
ignnk_off,MAE_over_snaive7,outside_penalty_regional_shift,0,3,0.32288124303988797,mta,exact
ignnk_off,MAE_over_snaive7,outside_penalty_regional_shift,0,4,0.18858590704633738,mta,exact
ignnk_off,MAE_over_snaive7,outside_penalty_regional_shift,1,0,0.55523115324819283,mta,exact
ignnk_off,MAE_over_snaive7,outside_penalty_regional_shift,1,1,0.5345867790254808,mta,exact
ignnk_off,MAE_over_snaive7,outside_penalty_regional_shift,1,2,0.39994003447484094,mta,exact
ignnk_off,MAE_over_snaive7,outside_penalty_regional_shift,1,3,0.62687626491405624,mta,exact
ignnk_off,MAE_over_snaive7,outside_penalty_regional_shift,1,4,0.44215112009614699,mta,exact
ignnk_off,MAE_over_snaive7,outside_penalty_regional_shift,2,0,0.47988115497519446,mta,exact
ignnk_off,MAE_over_snaive7,outside_penalty_regional_shift,2,1,0.47450815675150637,mta,exact
ignnk_off,MAE_over_snaive7,outside_penalty_regional_shift,2,2,0.43659098210978553,mta,exact
ignnk_off,MAE_over_snaive7,outside_penalty_regional_shift,2,3,0.55396691918601926,mta,exact
ignnk_off,MAE_over_snaive7,outside_penalty_regional_shift,2,4,0.44477047890378807,mta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,0,0,0.26545098305447223,mta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,0,1,0.23651806888378735,mta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,0,2,0.18529048652121172,mta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,0,3,0.30528732718188878,mta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,0,4,0.18586716534506365,mta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,1,0,0.55483405529952667,mta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,1,1,0.51735195805008372,mta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,1,2,0.42081405223841417,mta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,1,3,0.6102167445661757,mta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,1,4,0.44691706311567647,mta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,2,0,0.47964530052678134,mta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,2,1,0.46469205088238263,mta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,2,2,0.45005493753513759,mta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,2,3,0.54892778459620184,mta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,2,4,0.45462267614427487,mta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,0,0,-0.013958968800552807,mta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,0,1,0.019392655040313289,mta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,0,2,-0.01196725668440024,mta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,0,3,0.013416548498326963,mta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,0,4,-0.014662622461156016,mta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,1,0,-0.015106746003545557,mta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,1,1,0.024226776817565576,mta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,1,2,-0.0045890520314872951,mta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,1,3,0.02118228493417007,mta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,1,4,-0.013385870832610225,mta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,2,0,-0.015595124438757435,mta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,2,1,0.023192981065790153,mta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,2,2,-0.0034412626773918653,mta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,2,3,0.020555281639387801,mta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,2,4,-0.0043842487990238821,mta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,0,0,-0.014256556122665187,mta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,0,1,0.019407071263341402,mta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,0,2,-0.011832541179386813,mta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,0,3,0.013426649711196448,mta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,0,4,-0.014886613073119337,mta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,1,0,-0.015414988960421594,mta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,1,1,0.024219150954593704,mta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,1,2,-0.0044892668464595609,mta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,1,3,0.021062162525043338,mta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,1,4,-0.013544910091154216,mta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,2,0,-0.015562564084342534,mta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,2,1,0.023222292678193868,mta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,2,2,-0.0027898769421834668,mta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,2,3,0.020604171904576418,mta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,2,4,-0.0043318045227801472,mta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,0,0,-0.00029758732211238037,mta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,0,1,1.4416223028113073e-05,mta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,0,2,0.00013471550501342744,mta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,0,3,1.0101212869484399e-05,mta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,0,4,-0.0002239906119633206,mta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,1,0,-0.00030824295687603698,mta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,1,1,-7.625862971871733e-06,mta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,1,2,9.9785185027734258e-05,mta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,1,3,-0.00012012240912673278,mta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,1,4,-0.00015903925854399148,mta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,2,0,3.2560354414901127e-05,mta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,2,1,2.9311612403715159e-05,mta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,2,2,0.00065138573520839849,mta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,2,3,4.8890265188616944e-05,mta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,2,4,5.2444276243734933e-05,mta,exact
spin,MAE_over_snaive7,krin_reduction,0,0,1.1659866207972318,mta,exact
spin,MAE_over_snaive7,krin_reduction,0,1,1.1491915255389826,mta,exact
spin,MAE_over_snaive7,krin_reduction,0,2,1.2258880447457574,mta,exact
spin,MAE_over_snaive7,krin_reduction,0,3,1.2032093193766902,mta,exact
spin,MAE_over_snaive7,krin_reduction,0,4,1.0053533585194847,mta,exact
spin,MAE_over_snaive7,krin_reduction,1,0,1.5350219822196884,mta,exact
spin,MAE_over_snaive7,krin_reduction,1,1,1.4589172825968117,mta,exact
spin,MAE_over_snaive7,krin_reduction,1,2,1.5130619570165367,mta,exact
spin,MAE_over_snaive7,krin_reduction,1,3,1.6251400068580963,mta,exact
spin,MAE_over_snaive7,krin_reduction,1,4,1.2789534387252246,mta,exact
spin,MAE_over_snaive7,krin_reduction,2,0,1.5658657124683457,mta,exact
spin,MAE_over_snaive7,krin_reduction,2,1,1.5383345221867075,mta,exact
spin,MAE_over_snaive7,krin_reduction,2,2,1.5490468585087893,mta,exact
spin,MAE_over_snaive7,krin_reduction,2,3,1.6389000751626326,mta,exact
spin,MAE_over_snaive7,krin_reduction,2,4,1.2364468880908863,mta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,0,0,0.26574857037658461,mta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,0,1,0.23650365266075923,mta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,0,2,0.18515577101619829,mta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,0,3,0.30527722596901929,mta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,0,4,0.18609115595702697,mta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,1,0,0.55514229825640271,mta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,1,1,0.51735958391305559,mta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,1,2,0.42071426705338644,mta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,1,3,0.61033686697530243,mta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,1,4,0.44707610237422046,mta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,2,0,0.47961274017236644,mta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,2,1,0.46466273926997892,mta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,2,2,0.44940355179992919,mta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,2,3,0.54887889433101322,mta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,2,4,0.45457023186803114,mta,exact
