dataset,model,train_seed,placement_seed,shift,coverage,MAE,snaive7,common_mode,n_target,n_observed,realised_shift,model_score_policy,n_scored,n_all_valid,MAE_all_valid,previous_MAE,replay_MAE_difference,prediction_file,prediction_sha256
mta,ignnk_off,1,0,regional shift,inside,395.67944053545608,248.30599369085172,153.8801707664139,65,66,0.8412481727836516,target_and_lag7_valid,19020,19032,395.54912111427467,395.54912111427461,5.6843418860808015e-14,results_mta/coverage_matched_predictions/ignnk_off_ts1_p0_regional_shift_inside.npz,431792f6aed7be6173bfe8a10189851a79b48deb18169877f5391ffebdf369fe
mta,ignnk_off,1,0,regional shift,outside,533.54666377086619,248.30599369085172,155.82280772812058,65,66,0.8412481727836516,target_and_lag7_valid,19020,19032,533.48902331845704,533.48902331845704,0,results_mta/coverage_matched_predictions/ignnk_off_ts1_p0_regional_shift_outside.npz,acabed875265f7d9ff96ed8f57f5e37b8aa5c9e4d30cff2b4a9241919610b19a
mta,ignnk_off,1,1,regional shift,inside,354.20997366679148,236.51860611794388,159.65467919311348,65,66,0.8412481727836516,target_and_lag7_valid,19026,19035,354.19201912184792,354.19201912184792,0,results_mta/coverage_matched_predictions/ignnk_off_ts1_p1_regional_shift_inside.npz,5b65b658f35c7e499bedcd0d425415f1f7a188c0dbb1aabd6a4b672f332aa0a2
mta,ignnk_off,1,1,regional shift,outside,480.64969349097947,236.51860611794388,160.21150760772235,65,66,0.8412481727836516,target_and_lag7_valid,19026,19035,480.67553961042159,480.67553961042159,0,results_mta/coverage_matched_predictions/ignnk_off_ts1_p1_regional_shift_outside.npz,2ec94866cebf1f48cbf6c80e0863f25c7ded5124849a09da27d6c171563d61cc
mta,ignnk_off,1,2,regional shift,inside,442.18108276514653,264.13977887494093,166.27817808148609,65,66,0.8412481727836516,target_and_lag7_valid,19039,19042,442.14083598509217,442.14083598509217,0,results_mta/coverage_matched_predictions/ignnk_off_ts1_p2_regional_shift_inside.npz,c5922b4e55cf38b25c2ee13dbacf8724231bf0ab7cd41f2cff77ded45c9cd374
mta,ignnk_off,1,2,regional shift,outside,547.82115503456725,264.13977887494093,167.68460021856967,65,66,0.8412481727836516,target_and_lag7_valid,19039,19042,547.78790356924821,547.78790356924821,0,results_mta/coverage_matched_predictions/ignnk_off_ts1_p2_regional_shift_outside.npz,b04798accaf48666c453094d66c6c825eeb3b1665a569b859a29b1f8a3276d4e
mta,ignnk_off,1,3,regional shift,inside,412.18269582167164,249.55521391779669,154.53149023371401,65,66,0.8412481727836516,target_and_lag7_valid,19026,19035,412.12320612112558,412.12320612112558,0,results_mta/coverage_matched_predictions/ignnk_off_ts1_p3_regional_shift_inside.npz,286b2cdb2c6dafe14337ad4fa95a1785aa4539d6b7daf5fc1595226f05d9606c
mta,ignnk_off,1,3,regional shift,outside,568.62293621228844,249.55521391779669,154.42793466022005,65,66,0.8412481727836516,target_and_lag7_valid,19026,19035,568.59794252364065,568.59794252364065,0,results_mta/coverage_matched_predictions/ignnk_off_ts1_p3_regional_shift_outside.npz,5110fec5c2cea3158782a292cbcd5991fd2fbc3a37f79086a9e30a8b968b3f2f
mta,ignnk_off,1,4,regional shift,inside,392.43650286478857,243.52511163645914,152.6169901479139,65,66,0.8412481727836516,target_and_lag7_valid,19035,19040,392.36981006269696,392.36981006269696,0,results_mta/coverage_matched_predictions/ignnk_off_ts1_p4_regional_shift_inside.npz,7de01f991b0d279b853d51d0f3dbc6bba128feee916914effc23fa9182476ada
mta,ignnk_off,1,4,regional shift,outside,500.11140374638825,243.52511163645914,150.97627092231934,65,66,0.8412481727836516,target_and_lag7_valid,19035,19040,500.04002757352941,500.04002757352941,0,results_mta/coverage_matched_predictions/ignnk_off_ts1_p4_regional_shift_outside.npz,bb7e6f27c803ae064dedd9415779c68bc7d6ff7669da3aecd3eee610c6f9bbce
mta,ignnk_off,2,0,no shift,inside,941.48497798370136,993.22397476340689,615.58343963507514,65,66,0.8412481727836516,target_and_lag7_valid,19020,19032,941.29975255490751,941.29975255490763,-1.1368683772161603e-13,results_mta/coverage_matched_predictions/ignnk_off_ts2_p0_no_shift_inside.npz,1febdc9db3643a2812730628c106208c17ef18444182383f4d1381c0d7599717
mta,ignnk_off,2,0,no shift,outside,941.71923427641957,993.22397476340689,623.27623474511495,65,66,0.8412481727836516,target_and_lag7_valid,19020,19032,941.47441233843006,941.47441233843006,0,results_mta/coverage_matched_predictions/ignnk_off_ts2_p0_no_shift_outside.npz,3b1b33d134675017ac5af6c0857681caf237e62c4387497885d0aa1cfce8abf6
mta,ignnk_off,2,1,no shift,inside,857.97025739448645,946.0744244717755,638.72481956601712,65,66,0.8412481727836516,target_and_lag7_valid,19026,19035,857.92633512280008,857.92633512280008,0,results_mta/coverage_matched_predictions/ignnk_off_ts2_p1_no_shift_inside.npz,5d7ebf75701b53b99b32ebad1b98953f6fb557e893411e2e1df2972c09d8c143
mta,ignnk_off,2,1,no shift,outside,867.25702410517192,946.0744244717755,640.8436092925723,65,66,0.8412481727836516,target_and_lag7_valid,19026,19035,867.17305087667455,867.17305087667455,0,results_mta/coverage_matched_predictions/ignnk_off_ts2_p1_no_shift_outside.npz,926667d79c0f397b3fcf2a3c7b64d7f6f1719dd406d76cebea71d26334b7aafc
mta,ignnk_off,2,2,no shift,inside,981.7596212872262,1056.5591154997637,665.21950427652689,65,66,0.8412481727836516,target_and_lag7_valid,19039,19042,981.67367201449429,981.6736720144944,-1.1368683772161603e-13,results_mta/coverage_matched_predictions/ignnk_off_ts2_p2_no_shift_inside.npz,27b438f51188c53a6e6e4c03fa178de3d8aad0d10feea3e449db7f00eff69e6d
mta,ignnk_off,2,2,no shift,outside,967.53415645188818,1056.5591154997637,670.7288228025842,65,66,0.8412481727836516,target_and_lag7_valid,19039,19042,967.45432834326755,967.45432834326755,0,results_mta/coverage_matched_predictions/ignnk_off_ts2_p2_no_shift_outside.npz,de3e87bd1a53dbdf252e8d93d36de202037cd23b24bf1f596aea02c514a412c9
mta,ignnk_off,2,3,no shift,inside,921.46360408125724,998.22085567118677,618.1920085298035,65,66,0.8412481727836516,target_and_lag7_valid,19026,19035,921.33223995271862,921.33223995271862,0,results_mta/coverage_matched_predictions/ignnk_off_ts2_p3_no_shift_inside.npz,ba40021d23d1a539f4eddf8f83e40de24dc8fb910f6813dd7ef1f2e68b427d7f
mta,ignnk_off,2,3,no shift,outside,926.493773323347,998.22085567118677,617.71818118853855,65,66,0.8412481727836516,target_and_lag7_valid,19026,19035,926.36631944444446,926.36631944444434,1.1368683772161603e-13,results_mta/coverage_matched_predictions/ignnk_off_ts2_p3_no_shift_outside.npz,dd283a59fa0a682330e093e5c98396384f141bf9db2b26124627786cf1eb1b2a
mta,ignnk_off,2,4,no shift,inside,922.26802559429996,974.10044654583658,610.53154901284825,65,66,0.8412481727836516,target_and_lag7_valid,19035,19040,922.11489832261032,922.11489832261043,-1.1368683772161603e-13,results_mta/coverage_matched_predictions/ignnk_off_ts2_p4_no_shift_inside.npz,07e5ae79fb6aae78375d68fc962f57c98521d0e654fd078cde44a3b0da9ac7de
mta,ignnk_off,2,4,no shift,outside,912.67099586288418,974.10044654583658,603.90173912763157,65,66,0.8412481727836516,target_and_lag7_valid,19035,19040,912.52252248555669,912.52252248555681,-1.1368683772161603e-13,results_mta/coverage_matched_predictions/ignnk_off_ts2_p4_no_shift_outside.npz,c62560f5a3b7c618c41a134908d2c667ab7d0e5598afdd26bc80357bd0144e5c
mta,ignnk_off,2,0,regional shift,inside,345.25619567806916,248.30599369085172,153.8801707664139,65,66,0.8412481727836516,target_and_lag7_valid,19020,19032,345.19736198819749,345.19736198819749,0,results_mta/coverage_matched_predictions/ignnk_off_ts2_p0_regional_shift_inside.npz,f97130bc1b7083f4ad7ce0c51d76948b59e53f53474ec3abad4ea66aa629b084
mta,ignnk_off,2,0,regional shift,outside,464.41356271769848,248.30599369085172,155.82280772812058,65,66,0.8412481727836516,target_and_lag7_valid,19020,19032,464.40583057892627,464.40583057892633,-5.6843418860808015e-14,results_mta/coverage_matched_predictions/ignnk_off_ts2_p0_regional_shift_outside.npz,155d2c6b56eca1f576c8a63b115939d8ef10ab88a13e13611e1f5aca9a7d95df
mta,ignnk_off,2,1,regional shift,inside,316.52770899854147,236.51860611794388,159.65467919311348,65,66,0.8412481727836516,target_and_lag7_valid,19026,19035,316.54509784607302,316.54509784607302,0,results_mta/coverage_matched_predictions/ignnk_off_ts2_p1_regional_shift_inside.npz,9613d3c4566763e3321c30ebabd05e1f5d767c90da118744ac2e9aeb7e1dfb88
mta,ignnk_off,2,1,regional shift,outside,428.7577168250026,236.51860611794388,160.21150760772235,65,66,0.8412481727836516,target_and_lag7_valid,19026,19035,428.80450814289469,428.80450814289469,0,results_mta/coverage_matched_predictions/ignnk_off_ts2_p1_regional_shift_outside.npz,a66f5d1b37fd0ecdb8b4189aaf382d262ccfb09a420cf29cdf44e8290c9e2018
mta,ignnk_off,2,2,regional shift,inside,383.88100761102208,264.13977887494093,166.27817808148609,65,66,0.8412481727836516,target_and_lag7_valid,19039,19042,383.89367643728337,383.89367643728337,0,results_mta/coverage_matched_predictions/ignnk_off_ts2_p2_regional_shift_inside.npz,cf61168ed14a2c9dd2e798c726c18c88397c0489a7c5ff7a1f46ab9c8de85a67
mta,ignnk_off,2,2,regional shift,outside,499.20205308429411,264.13977887494093,167.68460021856967,65,66,0.8412481727836516,target_and_lag7_valid,19039,19042,499.20856599474189,499.20856599474189,0,results_mta/coverage_matched_predictions/ignnk_off_ts2_p2_regional_shift_outside.npz,9b9ecfc8b417de311cccf2b1b3828fbaf7505f4fccd9474fd398c267042f2d60
mta,ignnk_off,2,3,regional shift,inside,337.99496428201866,249.55521391779669,154.53149023371401,65,66,0.8412481727836516,target_and_lag7_valid,19026,19035,337.98768299965525,337.98768299965525,0,results_mta/coverage_matched_predictions/ignnk_off_ts2_p3_regional_shift_inside.npz,ee259fb25e1901cfbb0ef8cf1e927924219803ba8dcdaa3698247b76a205b4de
mta,ignnk_off,2,3,regional shift,outside,476.24029730286844,249.55521391779669,154.42793466022005,65,66,0.8412481727836516,target_and_lag7_valid,19026,19035,476.24120072809956,476.24120072809961,-5.6843418860808015e-14,results_mta/coverage_matched_predictions/ignnk_off_ts2_p3_regional_shift_outside.npz,7d1d7727bae0c9a87554ffeadb87b9cc377c011220b8f333f2d95fc122e28c5f
mta,ignnk_off,2,4,regional shift,inside,340.02258298857367,243.52511163645914,152.6169901479139,65,66,0.8412481727836516,target_and_lag7_valid,19035,19040,340.01816960182509,340.01816960182509,0,results_mta/coverage_matched_predictions/ignnk_off_ts2_p4_regional_shift_inside.npz,f179a1c63a0b614d31b64ebdad288bdfd93922ce849ee0daeaabd0fe0ad9b8ef
mta,ignnk_off,2,4,regional shift,outside,448.33536351622013,243.52511163645914,150.97627092231934,65,66,0.8412481727836516,target_and_lag7_valid,19035,19040,448.30859887900471,448.30859887900471,0,results_mta/coverage_matched_predictions/ignnk_off_ts2_p4_regional_shift_outside.npz,7ac1f69c4c71a5af71fe3eb08747a063938379c91583636957652c8b82b32d88
mta,ignnk_off_c,0,0,no shift,inside,785.27535858635645,993.22397476340689,615.58343963507514,65,66,0.8412481727836516,target_and_lag7_valid,19020,19032,785.12627622228354,785.12627622228354,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts0_p0_no_shift_inside.npz,542cd64457020f828b3a9b9fc6305d209cf8b1ffd18e29288d813cc617fbb606
mta,ignnk_off_c,0,0,no shift,outside,771.410976110673,993.22397476340689,623.27623474511495,65,66,0.8412481727836516,target_and_lag7_valid,19020,19032,771.28173315008928,771.28173315008928,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts0_p0_no_shift_outside.npz,8fc991087478b36ad7a96fe6a53331e1f48a6a913112a2053343d04bfe892884
mta,ignnk_off_c,0,1,no shift,inside,711.37642568064757,946.0744244717755,638.72481956601712,65,66,0.8412481727836516,target_and_lag7_valid,19026,19035,711.38218331363282,711.38218331363282,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts0_p1_no_shift_inside.npz,364813566feb81f5c6836c30346287b24a09fef4025e6e3f3956bf11ea1fa297
mta,ignnk_off_c,0,1,no shift,outside,729.72332063689157,946.0744244717755,640.8436092925723,65,66,0.8412481727836516,target_and_lag7_valid,19026,19035,729.72923931245077,729.72923931245077,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts0_p1_no_shift_outside.npz,fa41fbf8bb670c185341c66a51d4ebd732749bf6c86f1be45b37946d67b7dadf
mta,ignnk_off_c,0,2,no shift,inside,810.0510042708388,1056.5591154997637,665.21950427652689,65,66,0.8412481727836516,target_and_lag7_valid,19039,19042,809.94188012026052,809.94188012026052,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts0_p2_no_shift_inside.npz,007a36469a6fd4e5d0889d116bd432d88fcfed71c5e74431ae3d3bf728042ad6
mta,ignnk_off_c,0,2,no shift,outside,797.40689013341034,1056.5591154997637,670.7288228025842,65,66,0.8412481727836516,target_and_lag7_valid,19039,19042,797.31426911563915,797.31426911563915,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts0_p2_no_shift_outside.npz,5aff0b6c529986ec08ed405d8004c1e89b62c8725e69483d3cf7002d59d5b9e2
mta,ignnk_off_c,0,3,no shift,inside,751.37637681659305,998.22085567118677,618.1920085298035,65,66,0.8412481727836516,target_and_lag7_valid,19026,19035,751.36229191292352,751.36229191292352,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts0_p3_no_shift_inside.npz,4807cc13dfac5ce5948e726debd6bd52a067bab9c26a7c28137aecf3dc755965
mta,ignnk_off_c,0,3,no shift,outside,764.76905533874697,998.22085567118677,617.71818118853855,65,66,0.8412481727836516,target_and_lag7_valid,19026,19035,764.73924473010243,764.73924473010243,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts0_p3_no_shift_outside.npz,0643541c983b7aec2a1158e5670168be89d6ea71f1c01fc867db165c4a93f60a
mta,ignnk_off_c,0,4,no shift,inside,781.2393875591016,974.10044654583658,610.53154901284825,65,66,0.8412481727836516,target_and_lag7_valid,19035,19040,781.06085502560404,781.06085502560404,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts0_p4_no_shift_inside.npz,0f8d94685319a766dbd2b729fa6d70b0d865f47654036b36f432e5718abe61d6
mta,ignnk_off_c,0,4,no shift,outside,766.95652047215651,974.10044654583658,603.90173912763157,65,66,0.8412481727836516,target_and_lag7_valid,19035,19040,766.7944828321954,766.7944828321954,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts0_p4_no_shift_outside.npz,48c81d73c45a94a38b0b1b0ef9245bb5277e17709ee2c298233329981f383a2f
mta,ignnk_off_c,0,0,regional shift,inside,196.41230376330836,248.30599369085172,153.8801707664139,65,66,0.8412481727836516,target_and_lag7_valid,19020,19032,196.48652546943964,196.48652546943964,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts0_p0_regional_shift_inside.npz,d0b8a669bd205a98b9a8df146dcce615bb76a2d37434d9e00c69c5e7ee78fcbe
mta,ignnk_off_c,0,0,regional shift,outside,192.87231542866061,248.30599369085172,155.82280772812058,65,66,0.8412481727836516,target_and_lag7_valid,19020,19032,192.93664863782053,192.93664863782053,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts0_p0_regional_shift_outside.npz,ad7bdddef4f31c6ae3a89fdbf40758c44a24705945174a26c6819dc57194c3cb
mta,ignnk_off_c,0,1,regional shift,inside,177.84256114576763,236.51860611794388,159.65467919311348,65,66,0.8412481727836516,target_and_lag7_valid,19026,19035,177.94450754777384,177.94450754777384,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts0_p1_regional_shift_inside.npz,9414f7b263548f1c7154c3c3f1e4e6aa7b229e2dd9f9e2af7ed8de5bb3923884
mta,ignnk_off_c,0,1,regional shift,outside,182.43269458980475,236.51860611794388,160.21150760772235,65,66,0.8412481727836516,target_and_lag7_valid,19026,19035,182.52700196595089,182.52700196595089,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts0_p1_regional_shift_outside.npz,1e9ca8468274bed3090e0b166fb16f23964cbda8cd5936defa693ee53d2bfa02
mta,ignnk_off_c,0,2,regional shift,inside,202.61511158017754,264.13977887494093,166.27817808148609,65,66,0.8412481727836516,target_and_lag7_valid,19039,19042,202.60819493996823,202.60819493996823,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts0_p2_regional_shift_inside.npz,83c49bb9793e73e75252ee5d0ac5f7ff8e2cd52ab483b67c1e65eba1998473d6
mta,ignnk_off_c,0,2,regional shift,outside,199.48966676952571,264.13977887494093,167.68460021856967,65,66,0.8412481727836516,target_and_lag7_valid,19039,19042,199.48162614221195,199.48162614221195,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts0_p2_regional_shift_outside.npz,cf2559db375f57d33720df387996d936bd147e6af2cd909928394c427c7dbfbb
mta,ignnk_off_c,0,3,regional shift,inside,187.75856024321982,249.55521391779669,154.53149023371401,65,66,0.8412481727836516,target_and_lag7_valid,19026,19035,187.85633085434725,187.85633085434725,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts0_p3_regional_shift_inside.npz,800c1fb95e2aaa54e649c4521a807ec17775534ab5076e3f42af5392ef0fd191
mta,ignnk_off_c,0,3,regional shift,outside,191.10925068409676,249.55521391779669,154.42793466022005,65,66,0.8412481727836516,target_and_lag7_valid,19026,19035,191.20193537398214,191.20193537398211,2.8421709430404007e-14,results_mta/coverage_matched_predictions/ignnk_off_c_ts0_p3_regional_shift_outside.npz,acd7e6d81bebf10e9971eefd441797c92bf4f241c49877303a35c944c7543d45
mta,ignnk_off_c,0,4,regional shift,inside,195.49740311843314,243.52511163645914,152.6169901479139,65,66,0.8412481727836516,target_and_lag7_valid,19035,19040,195.47399399701285,195.47399399701283,2.8421709430404007e-14,results_mta/coverage_matched_predictions/ignnk_off_c_ts0_p4_regional_shift_inside.npz,981780db7a6f067ce71dd556aeddf2bc5a25522e60b4c83a296e8b9e9822f36e
mta,ignnk_off_c,0,4,regional shift,outside,191.87213900791306,243.52511163645914,150.97627092231934,65,66,0.8412481727836516,target_and_lag7_valid,19035,19040,191.84578334263392,191.84578334263392,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts0_p4_regional_shift_outside.npz,48e97af07ce55339865bd5e79e7a6db4e88d6a2d8e5bb4d8fb757354b35fabbb
mta,ignnk_off_c,1,0,no shift,inside,813.10645784043118,993.22397476340689,615.58343963507514,65,66,0.8412481727836516,target_and_lag7_valid,19020,19032,812.93698893639657,812.93698893639657,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts1_p0_no_shift_inside.npz,9174329b6f5618a07f54ab6811eec8a5a5acd6843c703e93955e01236a842189
mta,ignnk_off_c,1,0,no shift,outside,798.10207552904842,993.22397476340689,623.27623474511495,65,66,0.8412481727836516,target_and_lag7_valid,19020,19032,797.93957257842055,797.93957257842055,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts1_p0_no_shift_outside.npz,450678965dcfb86a6e93ead4501a7f895d65404c2f81cde8b2864e06ae3bf0d7
mta,ignnk_off_c,1,1,no shift,inside,732.27042271102698,946.0744244717755,638.72481956601712,65,66,0.8412481727836516,target_and_lag7_valid,19026,19035,732.25447612949824,732.25447612949824,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts1_p1_no_shift_inside.npz,f9414fd6b3d10a108adb946317d7ba58a72e4d76cb97eec069e8e06487569d5b
mta,ignnk_off_c,1,1,no shift,outside,755.19075664551144,946.0744244717755,640.8436092925723,65,66,0.8412481727836516,target_and_lag7_valid,19026,19035,755.16177887772528,755.16177887772528,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts1_p1_no_shift_outside.npz,50a060126facf49b285536b612575285403b3f02c2d5ce6ae8d51ba0a93d539c
mta,ignnk_off_c,1,2,no shift,inside,838.61794170846679,1056.5591154997637,665.21950427652689,65,66,0.8412481727836516,target_and_lag7_valid,19039,19042,838.51530047067013,838.51530047067013,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts1_p2_no_shift_inside.npz,cf95fbf6a3923a3166715fb9c056ca6fe2f1f7cfd9141789160fe530ef7b4d2d
mta,ignnk_off_c,1,2,no shift,outside,833.76933695309629,1056.5591154997637,670.7288228025842,65,66,0.8412481727836516,target_and_lag7_valid,19039,19042,833.66286038756436,833.66286038756436,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts1_p2_no_shift_outside.npz,ac0620e18cd5d7e2d1435427db89543810ee5cecbf198e004073f6f180d76ee6
mta,ignnk_off_c,1,3,no shift,inside,772.06038406325558,998.22085567118677,618.1920085298035,65,66,0.8412481727836516,target_and_lag7_valid,19026,19035,772.01042528565802,772.01042528565802,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts1_p3_no_shift_inside.npz,0f1a7c28508df2fc027ad30349bc5481b859878a16f426611cae2cec54d5bfbc
mta,ignnk_off_c,1,3,no shift,outside,793.20498265531376,998.22085567118677,617.71818118853855,65,66,0.8412481727836516,target_and_lag7_valid,19026,19035,793.13683510638293,793.13683510638293,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts1_p3_no_shift_outside.npz,21d82bee14c69d12a89656242bc0500762886d0cd9ada8260773d7604cf63518
mta,ignnk_off_c,1,4,no shift,inside,802.14467756763861,974.10044654583658,610.53154901284825,65,66,0.8412481727836516,target_and_lag7_valid,19035,19040,801.97353105304626,801.97353105304626,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts1_p4_no_shift_inside.npz,d36e73537279d7bbc1a289bd45e4b767a449c5c5d62d7e2d0d6f0c7202d62da1
mta,ignnk_off_c,1,4,no shift,outside,789.10549481218811,974.10044654583658,603.90173912763157,65,66,0.8412481727836516,target_and_lag7_valid,19035,19040,788.92857635241592,788.92857635241592,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts1_p4_no_shift_outside.npz,b96127420ef61b2860f90876b728e1e5021ce8577fed1b88558629a908877b60
mta,ignnk_off_c,1,0,regional shift,inside,203.25249172335043,248.30599369085172,153.8801707664139,65,66,0.8412481727836516,target_and_lag7_valid,19020,19032,203.33718006186947,203.33718006186947,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts1_p0_regional_shift_inside.npz,c5735f78bb37af5cab7f9b6db245da42794c109a22c7ac3e1249f54a593eb1dd
mta,ignnk_off_c,1,0,regional shift,outside,199.42485757179944,248.30599369085172,155.82280772812058,65,66,0.8412481727836516,target_and_lag7_valid,19020,19032,199.50780069833044,199.50780069833044,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts1_p0_regional_shift_outside.npz,a1f75bce39c25bac0f4fe2e46b4f69e52566e2bb71c617519a52a96d319090f6
mta,ignnk_off_c,1,1,regional shift,inside,182.91914364307394,236.51860611794388,159.65467919311348,65,66,0.8412481727836516,target_and_lag7_valid,19026,19035,183.03755715212108,183.03755715212108,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts1_p1_regional_shift_inside.npz,f9d03b2ee614b47a286bef02c48129ab56a342071438b123386166d4262b006a
mta,ignnk_off_c,1,1,regional shift,outside,188.64742346821455,236.51860611794388,160.21150760772235,65,66,0.8412481727836516,target_and_lag7_valid,19026,19035,188.76113183773313,188.76113183773316,-2.8421709430404007e-14,results_mta/coverage_matched_predictions/ignnk_off_c_ts1_p1_regional_shift_outside.npz,93e58cdc3d7cbefe070e19e522e45ecb51d0f2b419962fb2005395ab0544b044
mta,ignnk_off_c,1,2,regional shift,inside,209.70517578637927,264.13977887494093,166.27817808148609,65,66,0.8412481727836516,target_and_lag7_valid,19039,19042,209.70222187713344,209.70222187713344,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts1_p2_regional_shift_inside.npz,417c092a71fd58ad239d9104955ca2ac4297a1d85f600f660ce82b878e0154fc
mta,ignnk_off_c,1,2,regional shift,outside,208.51938183424485,264.13977887494093,167.68460021856967,65,66,0.8412481727836516,target_and_lag7_valid,19039,19042,208.51569879862606,208.51569879862609,-2.8421709430404007e-14,results_mta/coverage_matched_predictions/ignnk_off_c_ts1_p2_regional_shift_outside.npz,375691f782d1f1a36145d3da188cf513924a8ec3fe2802c730df3238b2e97036
mta,ignnk_off_c,1,3,regional shift,inside,192.91315369018054,249.55521391779669,154.53149023371401,65,66,0.8412481727836516,target_and_lag7_valid,19026,19035,193.02440334006437,193.0244033400644,-2.8421709430404007e-14,results_mta/coverage_matched_predictions/ignnk_off_c_ts1_p3_regional_shift_inside.npz,545146c87590cc555cc2a291184aabb89f81eacc1a219574dabd92b37c6eb9c1
mta,ignnk_off_c,1,3,regional shift,outside,198.1693261646891,249.55521391779669,154.42793466022005,65,66,0.8412481727836516,target_and_lag7_valid,19026,19035,198.27621517517073,198.27621517517076,-2.8421709430404007e-14,results_mta/coverage_matched_predictions/ignnk_off_c_ts1_p3_regional_shift_outside.npz,efbfbefe944e8a5ef0975ed139062fd86b6e58e0b4bd28a71f2032d1af937278
mta,ignnk_off_c,1,4,regional shift,inside,200.66318685152351,243.52511163645914,152.6169901479139,65,66,0.8412481727836516,target_and_lag7_valid,19035,19040,200.64246569721638,200.64246569721641,-2.8421709430404007e-14,results_mta/coverage_matched_predictions/ignnk_off_c_ts1_p4_regional_shift_inside.npz,085a33ec528be4a191fd8c7b4b47bf3b523b3e22a3d94f77e455429b2f357fdf
mta,ignnk_off_c,1,4,regional shift,outside,197.36466110946941,243.52511163645914,150.97627092231934,65,66,0.8412481727836516,target_and_lag7_valid,19035,19040,197.34315934381564,197.34315934381564,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts1_p4_regional_shift_outside.npz,af66874ac6fc5709f5935c295b8c1a967b4feaaca0d631991f6c51bcbbd7f7b9
mta,ignnk_off_c,2,0,no shift,inside,911.464902898265,993.22397476340689,615.58343963507514,65,66,0.8412481727836516,target_and_lag7_valid,19020,19032,911.3571053850095,911.35710538500962,-1.1368683772161603e-13,results_mta/coverage_matched_predictions/ignnk_off_c_ts2_p0_no_shift_inside.npz,c4929c00d684899e1a2a88524ae1cda9c7de5eebb446cc3398cf75b49ff7504f
mta,ignnk_off_c,2,0,no shift,outside,895.97545141627234,993.22397476340689,623.27623474511495,65,66,0.8412481727836516,target_and_lag7_valid,19020,19032,895.89785049521856,895.89785049521856,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts2_p0_no_shift_outside.npz,21d68225d61240e19534b83cf884eeddfffe50f0f176f3b5d5b72174e3cb7654
mta,ignnk_off_c,2,1,no shift,inside,818.31904080271738,946.0744244717755,638.72481956601712,65,66,0.8412481727836516,target_and_lag7_valid,19026,19035,818.3587835730234,818.3587835730234,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts2_p1_no_shift_inside.npz,2558e3d966223536b2d2add2367bc5d6fc9519fcec2642cd5bd1f095881b80c4
mta,ignnk_off_c,2,1,no shift,outside,840.2613270163198,946.0744244717755,640.8436092925723,65,66,0.8412481727836516,target_and_lag7_valid,19026,19035,840.29975907867083,840.29975907867083,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts2_p1_no_shift_outside.npz,e529059fbdab800761d3e0ec904b4c33cd20c1822d1b211bdd4dba3ad333b304
mta,ignnk_off_c,2,2,no shift,inside,925.16786513866271,1056.5591154997637,665.21950427652689,65,66,0.8412481727836516,target_and_lag7_valid,19039,19042,925.09852152478732,925.0985215247872,1.1368683772161603e-13,results_mta/coverage_matched_predictions/ignnk_off_c_ts2_p2_no_shift_inside.npz,bc3e6566a413e1ae31b82a71c1388f0ce0f8e200f167e1716c430111cd485c1e
